,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
4363,Synset('malayalam.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,Synset('malayalam.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,Synset('malaysia.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,Synset('male.n.01'),Synset('male.n.02'),Synset('male.n.03'),Synset('male.a.01'),Synset('male.s.02'),Synset('male.s.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,Synset('mali.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,Synset('mali.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,Synset('promenade.n.02'),Synset('plaza.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,Synset('mallet.n.01'),Synset('mallet.n.02'),Synset('mallet.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,Synset('man.n.01'),Synset('serviceman.n.01'),Synset('man.n.03'),Synset('homo.n.02'),Synset('man.n.05'),Synset('man.n.06'),Synset('valet.n.01'),Synset('man.n.08'),Synset('man.n.09'),Synset('man.n.10'),Synset('world.n.08'),Synset('man.v.01'),Synset('man.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,Synset('man.n.01'),Synset('serviceman.n.01'),Synset('man.n.03'),Synset('homo.n.02'),Synset('man.n.05'),Synset('man.n.06'),Synset('valet.n.01'),Synset('man.n.08'),Synset('man.n.09'),Synset('man.n.10'),Synset('world.n.08'),Synset('man.v.01'),Synset('man.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,Synset('man.n.01'),Synset('serviceman.n.01'),Synset('man.n.03'),Synset('homo.n.02'),Synset('man.n.05'),Synset('man.n.06'),Synset('valet.n.01'),Synset('man.n.08'),Synset('man.n.09'),Synset('man.n.10'),Synset('world.n.08'),Synset('man.v.01'),Synset('man.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,Synset('pull_off.v.03'),Synset('manage.v.02'),Synset('cope.v.01'),Synset('oversee.v.01'),Synset('wangle.v.01'),Synset('do.v.11'),Synset('wield.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,Synset('pull_off.v.03'),Synset('manage.v.02'),Synset('cope.v.01'),Synset('oversee.v.01'),Synset('wangle.v.01'),Synset('do.v.11'),Synset('wield.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,Synset('management.n.01'),Synset('management.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,Synset('director.n.01'),Synset('coach.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,Synset('mandatary.n.01'),Synset('mandate.n.02'),Synset('compulsory.s.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,Synset('mango.n.01'),Synset('mango.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,Synset('mango.n.01'),Synset('mango.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,Synset('manipur.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,Synset('manipur.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,Synset('manipur.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,Synset('manipur.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,Synset('manipur.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,Synset('manner.n.01'),Synset('manner.n.02'),Synset('manner.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,Synset('industry.n.02'),Synset('fabrication.n.03'),Synset('manufacture.v.01'),Synset('fabricate.v.02'),Synset('manufacture.v.03'),Synset('manufacture.v.04'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,Synset('manure.n.01'),Synset('manure.v.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,Synset('many.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,Synset('many.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,Synset('map.n.01'),Synset('function.n.01'),Synset('map.v.01'),Synset('map.v.02'),Synset('map.v.03'),Synset('map.v.04'),Synset('map.v.05'),Synset('map.v.06'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,Synset('marathi.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,Synset('march.n.01'),Synset('march.n.02'),Synset('march.n.03'),Synset('march.n.04'),Synset('borderland.n.01'),Synset('marching_music.n.01'),Synset('master_of_architecture.n.01'),Synset('march.v.01'),Synset('march.v.02'),Synset('march.v.03'),Synset('demonstrate.v.04'),Synset('parade.v.01'),Synset('march.v.06'),Synset('border.v.05'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,Synset('margin.n.01'),Synset('margin.n.02'),Synset('margin.n.03'),Synset('gross_profit.n.01'),Synset('margin.n.05'),Synset('allowance.n.04'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,Synset('marigold.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,Synset('mark.n.01'),Synset('marker.n.02'),Synset('target.n.01'),Synset('mark.n.04'),Synset('mark.n.05'),Synset('mark.n.06'),Synset('mark.n.07'),Synset('mark.n.08'),Synset('chump.n.01'),Synset('mark.n.10'),Synset('sign.n.01'),Synset('mark.n.12'),Synset('scratch.n.10'),Synset('crisscross.n.01'),Synset('bell_ringer.n.03'),Synset('tag.v.01'),Synset('mark.v.02'),Synset('distinguish.v.03'),Synset('commemorate.v.01'),Synset('mark.v.05'),Synset('stigmatize.v.01'),Synset('notice.v.02'),Synset('scar.v.01'),Synset('score.v.02'),Synset('set.v.04'),Synset('score.v.03'),Synset('cross_off.v.01'),Synset('check.v.06'),Synset('grade.v.03'),Synset('punctuate.v.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,Synset('market.n.01'),Synset('market.n.02'),Synset('grocery_store.n.01'),Synset('market.n.04'),Synset('marketplace.n.02'),Synset('market.v.01'),Synset('market.v.02'),Synset('market.v.03'),Synset('commercialize.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,Synset('marry.v.01'),Synset('marry.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,Synset('mars.n.01'),Synset('mars.n.02'),Synset('march.n.01'),Synset('blemish.n.01'),Synset('mar.v.01'),Synset('mutilate.v.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,Synset('mary.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,Synset('mary.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,Synset('mason.n.01'),Synset('mason.n.02'),Synset('mason.n.03'),Synset('mason.n.04'),Synset('freemason.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,Synset('mason.n.01'),Synset('mason.n.02'),Synset('mason.n.03'),Synset('mason.n.04'),Synset('freemason.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,Synset('mat.n.01'),Synset('mat.n.02'),Synset('mat.n.03'),Synset('mat.n.04'),Synset('master_of_arts_in_teaching.n.01'),Synset('flatness.n.04'),Synset('mat.n.07'),Synset('entangle.v.02'),Synset('felt.v.03'),Synset('flat.s.14'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,Synset('mat.n.01'),Synset('mat.n.02'),Synset('mat.n.03'),Synset('mat.n.04'),Synset('master_of_arts_in_teaching.n.01'),Synset('flatness.n.04'),Synset('mat.n.07'),Synset('entangle.v.02'),Synset('felt.v.03'),Synset('flat.s.14'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,Synset('match.n.01'),Synset('match.n.02'),Synset('match.n.03'),Synset('match.n.04'),Synset('match.n.05'),Synset('catch.n.03'),Synset('peer.n.01'),Synset('couple.n.02'),Synset('match.n.09'),Synset('match.v.01'),Synset('match.v.02'),Synset('match.v.03'),Synset('equal.v.02'),Synset('match.v.05'),Synset('meet.v.06'),Synset('match.v.07'),Synset('pit.v.01'),Synset('match.v.09'),Synset('equal.v.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,Synset('matchbox.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,Synset('matchbox.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,Synset('material.n.01'),Synset('material.n.02'),Synset('fabric.n.01'),Synset('material.n.04'),Synset('material.n.05'),Synset('material.s.01'),Synset('material.a.02'),Synset('material.a.03'),Synset('material.s.04'),Synset('corporeal.a.01'),Synset('substantial.a.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,Synset('material.n.01'),Synset('material.n.02'),Synset('fabric.n.01'),Synset('material.n.04'),Synset('material.n.05'),Synset('material.s.01'),Synset('material.a.02'),Synset('material.a.03'),Synset('material.s.04'),Synset('corporeal.a.01'),Synset('substantial.a.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,Synset('material.n.01'),Synset('material.n.02'),Synset('fabric.n.01'),Synset('material.n.04'),Synset('material.n.05'),Synset('material.s.01'),Synset('material.a.02'),Synset('material.a.03'),Synset('material.s.04'),Synset('corporeal.a.01'),Synset('substantial.a.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,Synset('mathematical.a.01'),Synset('numerical.a.03'),Synset('mathematical.s.03'),Synset('mathematical.s.04'),Synset('mathematical.s.05'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,Synset('mathematics.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,Synset('mathematics.n.01'),Synset('mathematics.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,Synset('mature.v.01'),Synset('mature.v.02'),Synset('mature.v.03'),Synset('ripen.v.01'),Synset('senesce.v.01'),Synset('suppurate.v.01'),Synset('mature.a.01'),Synset('mature.s.02'),Synset('mature.a.03'),Synset('ripe.a.01'),Synset('fledged.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,Synset('adulthood.n.01'),Synset('maturity.n.02'),Synset('maturity.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,Synset('mauritius.n.01'),Synset('mauritius.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,Synset('maximum.n.01'),Synset('utmost.n.01'),Synset('maximum.n.03'),Synset('maximal.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,Synset('maximum.n.01'),Synset('utmost.n.01'),Synset('maximum.n.03'),Synset('maximal.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,Synset('maximum.n.01'),Synset('utmost.n.01'),Synset('maximum.n.03'),Synset('maximal.a.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,Synset('may.n.01'),Synset('whitethorn.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,Synset('may.n.01'),Synset('whitethorn.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,Synset('possibly.r.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438,Synset('maine.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,Synset('mean.n.01'),Synset('mean.v.01'),Synset('entail.v.01'),Synset('mean.v.03'),Synset('intend.v.01'),Synset('mean.v.05'),Synset('think_of.v.04'),Synset('mean.v.07'),Synset('average.s.01'),Synset('hateful.s.02'),Synset('base.s.05'),Synset('mean.s.04'),Synset('beggarly.s.01'),Synset('mean.s.06'),Synset('beggarly.s.02'),Synset('bastardly.s.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,Synset('mean.n.01'),Synset('mean.v.01'),Synset('entail.v.01'),Synset('mean.v.03'),Synset('intend.v.01'),Synset('mean.v.05'),Synset('think_of.v.04'),Synset('mean.v.07'),Synset('average.s.01'),Synset('hateful.s.02'),Synset('base.s.05'),Synset('mean.s.04'),Synset('beggarly.s.01'),Synset('mean.s.06'),Synset('beggarly.s.02'),Synset('bastardly.s.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441,Synset('measles.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,Synset('measles.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443,Synset('measure.n.01'),Synset('measure.n.02'),Synset('bill.n.01'),Synset('measurement.n.01'),Synset('standard.n.01'),Synset('meter.n.03'),Synset('measure.n.07'),Synset('measuring_stick.n.01'),Synset('measure.n.09'),Synset('measure.v.01'),Synset('quantify.v.02'),Synset('measure.v.03'),Synset('measure.v.04'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,Synset('measure.n.01'),Synset('measure.n.02'),Synset('bill.n.01'),Synset('measurement.n.01'),Synset('standard.n.01'),Synset('meter.n.03'),Synset('measure.n.07'),Synset('measuring_stick.n.01'),Synset('measure.n.09'),Synset('measure.v.01'),Synset('quantify.v.02'),Synset('measure.v.03'),Synset('measure.v.04'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,Synset('measure.n.01'),Synset('measure.n.02'),Synset('bill.n.01'),Synset('measurement.n.01'),Synset('standard.n.01'),Synset('meter.n.03'),Synset('measure.n.07'),Synset('measuring_stick.n.01'),Synset('measure.n.09'),Synset('measure.v.01'),Synset('quantify.v.02'),Synset('measure.v.03'),Synset('measure.v.04'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,Synset('measurement.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,Synset('measurement.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,Synset('meat.n.01'),Synset('kernel.n.01'),Synset('kernel.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,Synset('meat.n.01'),Synset('kernel.n.01'),Synset('kernel.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,Synset('meat.n.01'),Synset('kernel.n.01'),Synset('kernel.n.03'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,Synset('machinist.n.01'),Synset('automobile_mechanic.n.01'),Synset('mechanic.s.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,Synset('machinist.n.01'),Synset('automobile_mechanic.n.01'),Synset('mechanic.s.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,Synset('machinist.n.01'),Synset('automobile_mechanic.n.01'),Synset('mechanic.s.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,Synset('machinist.n.01'),Synset('automobile_mechanic.n.01'),Synset('mechanic.s.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,Synset('mechanics.n.01'),Synset('mechanism.n.02'),Synset('machinist.n.01'),Synset('automobile_mechanic.n.01'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,Synset('decoration.n.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,Synset('medicine.n.01'),Synset('medicine.n.02'),Synset('medicine.n.03'),Synset('music.n.05'),Synset('medicate.v.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,Synset('chew_over.v.01'),Synset('study.v.06'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,Synset('meet.n.01'),Synset('meet.v.01'),Synset('meet.v.02'),Synset('converge.v.01'),Synset('meet.v.04'),Synset('meet.v.05'),Synset('meet.v.06'),Synset('meet.v.07'),Synset('meet.v.08'),Synset('meet.v.09'),Synset('meet.v.10'),Synset('meet.v.11'),Synset('suffer.v.10'),Synset('touch.v.05'),Synset('fitting.s.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,Synset('meet.n.01'),Synset('meet.v.01'),Synset('meet.v.02'),Synset('converge.v.01'),Synset('meet.v.04'),Synset('meet.v.05'),Synset('meet.v.06'),Synset('meet.v.07'),Synset('meet.v.08'),Synset('meet.v.09'),Synset('meet.v.10'),Synset('meet.v.11'),Synset('suffer.v.10'),Synset('touch.v.05'),Synset('fitting.s.02'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,Synset('meeting.n.01'),Synset('meeting.n.02'),Synset('meeting.n.03'),Synset('meeting.n.04'),Synset('merging.n.01'),Synset('confluence.n.01'),Synset('meet.v.01'),Synset('meet.v.02'),Synset('converge.v.01'),Synset('meet.v.04'),Synset('meet.v.05'),Synset('meet.v.06'),Synset('meet.v.07'),Synset('meet.v.08'),Synset('meet.v.09'),Synset('meet.v.10'),Synset('meet.v.11'),Synset('suffer.v.10'),Synset('touch.v.05'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,Synset('meeting.n.01'),Synset('meeting.n.02'),Synset('meeting.n.03'),Synset('meeting.n.04'),Synset('merging.n.01'),Synset('confluence.n.01'),Synset('meet.v.01'),Synset('meet.v.02'),Synset('converge.v.01'),Synset('meet.v.04'),Synset('meet.v.05'),Synset('meet.v.06'),Synset('meet.v.07'),Synset('meet.v.08'),Synset('meet.v.09'),Synset('meet.v.10'),Synset('meet.v.11'),Synset('suffer.v.10'),Synset('touch.v.05'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,Synset('thaw.n.01'),Synset('melt.v.01'),Synset('dissolve.v.09'),Synset('mellow.v.02'),Synset('melt.v.04'),Synset('fade.v.01'),Synset('melt.v.06'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
